,Date,tweet id,tweet
0,2021-11-06 14:54:43+00:00,1456998487359254533,RT @Reuters: Climate activist @GretaThunberg addresses crowd at #FridaysForFuture protest during #COP26 https://t.co/2wpM9GN4ZM
1,2021-11-06 14:54:43+00:00,1456998486663172101,"RT @UrbanistTOC: Woohoo, the @GoBikeGlasgow feeder for @COP26_Coalition march today is on the move! 👏"
2,2021-11-06 14:54:43+00:00,1456998485597855750,"RT @350Europe: Powerful scenes from Glasgow where ~100,000 people are on the streets for #ClimateJustice #COP26 https://t.co/bHhK0Ap8FC"
3,2021-11-06 14:54:42+00:00,1456998483412594689,RT @db_beaulieu: #Bolivia and #Venezuela are the only South American countries not signed onto the Glasgow Leaders' Declaration on Forests.…
4,2021-11-06 14:54:42+00:00,1456998481508372480,"RT @NAyrshireLab: We are planting 108,000 new trees in North Ayrshire to help us build towards our Net-zero by 2030 target and tackle the #…"
5,2021-11-06 14:54:42+00:00,1456998480023597057,#COP26 great turnout in #Liverpool today in terrible weather. Good to see @paulbayes @ellenloudon @jamnetph https://t.co/cASXEwbCQ0
6,2021-11-06 14:54:41+00:00,1456998479759396874,RT @Reuters: Climate activist @GretaThunberg addresses crowd at #FridaysForFuture protest during #COP26 https://t.co/2wpM9GN4ZM
7,2021-11-06 14:54:41+00:00,1456998478878593024,RT @LBS38810: Well done this man 🏴󠁧󠁢󠁳󠁣󠁴󠁿 @SkyNews #COP26 #YesScots #ClimateAction https://t.co/KChSCSHgzw
8,2021-11-06 14:54:41+00:00,1456998478597459978,"RT @PeterBleksley: Dear @BorisJohnson, don't lecture kids about bunking off school to protest at COP26. In fact don't lecture anyone about…"
9,2021-11-06 14:54:41+00:00,1456998478329036802,"RT @NorthWestFOE: Thousands on the streets of Manchester demanding climate justice now and refugees are welcome here!

#PeoplePower #COP26G…"
10,2021-11-06 14:54:41+00:00,1456998477632872466,RT @PopnMatters: Taking our Condoms Cut Carbon message to the streets of #Glasgow during the Global Day of Action for Climate Justice march…
11,2021-11-06 14:54:41+00:00,1456998476991008776,"RT @JCRWYN: #ClimateJustice is a call that forms part of our criticism of capitalism and imperialism. 

Climate destruction has worsened as…"
12,2021-11-06 14:54:40+00:00,1456998475133030403,RT @PowerShftAfrica: 'We're already seeing devastating impacts of the #ClimateCrisis in our country. We need to build our adaptive capacity…
13,2021-11-06 14:54:40+00:00,1456998474256457736,"RT @nowthisnews: Greta Thunberg calls COP26 a failure, climate activist Archana Soreng fights for Indigenous rights, and more in today’s to…"
14,2021-11-06 14:54:40+00:00,1456998472129843202,"RT @Pledgeball12: 📍We have arrived at the blue zone #COP26 

Excited to speak alongside @SOFGermany at the @UNFCCC Action Hub in just over…"
15,2021-11-06 14:54:39+00:00,1456998471295111169,@BethCharron1 Because many at COP26 are frequent fliers to Epstein’s island.
16,2021-11-06 14:54:39+00:00,1456998469407698950,"RT @kilusangmayouno: Workers join the global climate strike to call for #ClimateActionNow, including our agenda for #JustTransition and #De…"
17,2021-11-06 14:54:39+00:00,1456998469076402184,"RT @JamieLawson1001: Marchers line the streets as far as the eye can see in BOTH directions along George Street. 6.11.21 

#Glasgow #COP26…"
18,2021-11-06 14:54:39+00:00,1456998468824805385,"RT @hzi75: Giant Storm puppet made from washed up marine litter walked through #Oban today. She is on her way to #COP26 in Glasgow.

🎥@stac…"
19,2021-11-06 14:54:39+00:00,1456998468384436230,RT @WSJPolitics: Protesters descended on COP26 host Glasgow as part of what organizers said would be a coordinated global demonstration pus…
20,2021-11-06 14:54:38+00:00,1456998465712664584,RT @This1sNotaDrill: The Top 3 Reasons You Need To Get Off Your Arses + Do Something brought to you by our friend and warrior (princess) Ma…
21,2021-11-06 14:54:38+00:00,1456998465523920896,"RT @_HannahRitchie: It's Nature Day at #COP26 

There are many win-win solutions for climate, land use and biodiversity. 

Most relate to f…"
22,2021-11-06 14:54:38+00:00,1456998465213448196,RT @LatAmINVESTOR: We've put together a top line-up for our Latin America &amp; #COP26 hybrid conference on the 17th of November. To attend in…
23,2021-11-06 14:54:38+00:00,1456998464877858816,"RT @SumakHelena: Honestly, so disappointed at media. 
The Amazonian youth from Brazil and Ecuador lead the entire march today in Glasgow an…"
24,2021-11-06 14:54:38+00:00,1456998463846166537,RT @Independent: Watch: Activists from London climate protest start march to Trafalgar Square https://t.co/nAzpVlSGmF
25,2021-11-06 14:54:38+00:00,1456998463728726019,RT @CBCQueensPark: My colleagues at the province-wide noon radio program @CBCOntarioToday invited Minister Piccini to appear on their #COP2…
26,2021-11-06 14:54:38+00:00,1456998463418343425,"Avoiding #COP26 events today to stay safe, but doing my bit my prepping for the @marinescotland #outreach event nex… https://t.co/KKE0rwHUVC"
27,2021-11-06 14:54:37+00:00,1456998462357131271,Nuclear Power Is COP26's Quiet Controversy https://t.co/yGotAiUbPU via @Yahoo The companies behind the climate chan… https://t.co/rtZYUereKv
28,2021-11-06 14:54:37+00:00,1456998461107277824,"RT @Scotpol1314: Tomorrow from Noon, Through A Scottish Prism. My guests Roger Anderson, Historian and Travel Guide. Iain Lawson. Are we wa…"
29,2021-11-06 14:54:37+00:00,1456998460448780297,"🤩 Sooo proud of my big brother, Alex, for representing @PlasticWaive this weekend at #COP26 with @TerraAttune 

🙌 S… https://t.co/WGZvkyOZli"
30,2021-11-06 14:54:37+00:00,1456998459714670595,"RT @achandftv: A Minister in Tuvalu,  Simon Kofe today recorded a video statement for #COP26 https://t.co/mLLrd6JIFc"
31,2021-11-06 14:54:36+00:00,1456998458095808514,"RT @blondiesa: How many Saltires are on display in Glasgow today @BorisJohnson ? 
Thought you had banned our flag from #COP26 
🤣🤣🤣🤣🤣🤣🤣…"
32,2021-11-06 14:54:36+00:00,1456998457772740608,We are here at #GlobalDayOfClimateJustice in #Glasgow with 1000’s of ppl demanding #ClimateJusticeNow… https://t.co/puuaOz22vS
33,2021-11-06 14:54:36+00:00,1456998457160445952,"RT @CreativeDeduct: It's always the same: no matter if it's poverty, racism or climate change the protesters always blame capitalism. And t…"
34,2021-11-06 14:54:36+00:00,1456998455054938118,"RT @Pontifex: Let us care for our common home, and also for ourselves, trying to eliminate the seeds of conflict: greed, indifference, igno…"
35,2021-11-06 14:54:35+00:00,1456998454442565633,RT @AFP: VIDEO: 🌍🇬🇧🏴󠁧󠁢󠁳󠁣󠁴󠁿 Thousands of #climate protesters brave torrential rain in Glasgow to take part in worldwide demonstrations again…
36,2021-11-06 14:54:35+00:00,1456998453939216391,"RT @maarten_dezeeuw: Today 45.000 people take the streets for #ClimateJustice in Amsterdam! 🌍🙌

#klimaatmars #COP26 #COP26GDA #WorldClimate…"
37,2021-11-06 14:54:35+00:00,1456998453519785990,"RT @GreenpeaceUK: Indigenous activists leading the way at the climate justice march in Glasgow.

#COP26 #COP26GDA https://t.co/lHcR1Rnjqd"
38,2021-11-06 14:54:35+00:00,1456998452697698309,RT @Gillymg: A good day for flags 🏴󠁧󠁢󠁳󠁣󠁴󠁿🇪🇺 #COP26 #COP26Glasow #YesScots https://t.co/tPkW2LV48d
39,2021-11-06 14:54:35+00:00,1456998451519033350,"RT @cpduncanson: #COP26 #GlobalDayofAction 📢📢 “together we’re unstoppable, another world is possible!” 📢📢 https://t.co/0mw5RYgfKg"
40,2021-11-06 14:54:35+00:00,1456998451435110400,RT @insideclimate: The U.S. and Canada are working to cut roughly 75 percent of their methane emissions from the oil and gas sector by 2030…
41,2021-11-06 14:54:34+00:00,1456998450487349248,"RT @FarnboroughHill: Farnborough Hill is proud to be represented at @COP26 by one of its own students, Renée, who will recite her poem whic…"
42,2021-11-06 14:54:34+00:00,1456998449505882118,"RT @StreetWurrier: For me the biggest learning from #COP26 is the spectacular gulf between politicians &amp; policy makers &amp; real people, place…"
43,2021-11-06 14:54:34+00:00,1456998447920209926,RT @nytimes: Protest organizers in Glasgow on Saturday hoped to draw large crowds to the streets to demand urgent action against the climat…
44,2021-11-06 14:54:34+00:00,1456998447261749252,RT @benphillips76: This photo of Tuvalu’s virtual address to the Climate Conference says everything that should need to be said.  #COP26 ht…
45,2021-11-06 14:54:34+00:00,1456998446779572225,RT @SamTedcastle: #KeepingOurCool mediators on site today at the Glasgow march helping to support constructive dialogue. Need help managing…
46,2021-11-06 14:54:33+00:00,1456998446133661696,"RT @UNFCCC: #COP26 TV 📺

Join us for a live conversation at COP26 in Glasgow with @ErnestKGibson, Member of the @UN SG's Youth Advisory Gro…"
47,2021-11-06 14:54:33+00:00,1456998445596696582,"RT @SumakHelena: Honestly, so disappointed at media. 
The Amazonian youth from Brazil and Ecuador lead the entire march today in Glasgow an…"
48,2021-11-06 14:54:33+00:00,1456998445575806976,RT @UniteSharon: Our demand for a #justtransition is so important yet there's been no mention of workers so far at #COP26. Lot's of practic…
49,2021-11-06 14:54:33+00:00,1456998443537342467,"RT @GreenpeaceUK: Indigenous activists leading the way at the climate justice march in Glasgow.

#COP26 #COP26GDA https://t.co/lHcR1Rnjqd"
50,2021-11-06 14:54:33+00:00,1456998442249641986,RT @FoEHull: #COP26 #COP26GDA #ClimateJustice #hull join us now in Trinity Square Hull! https://t.co/QVKzdfWhU4
51,2021-11-06 14:54:32+00:00,1456998442182529028,"RT @GreenpeaceUK: Indigenous activists leading the way at the climate justice march in Glasgow.

#COP26 #COP26GDA https://t.co/lHcR1Rnjqd"
52,2021-11-06 14:54:32+00:00,1456998440852856847,"RT @PrakashJavdekar: India's leadership role at #COP26 in #Glasgow .

""ગ્લાસગો CoP26 માં ભારતની નેતૃત્વની ભૂમિકા""
Do read my Article publis…"
53,2021-11-06 14:54:32+00:00,1456998440123068420,"RT @SumakHelena: Honestly, so disappointed at media. 
The Amazonian youth from Brazil and Ecuador lead the entire march today in Glasgow an…"
54,2021-11-06 14:54:31+00:00,1456998435165556739,"RT @marcus94543161: Co2 is plant food.

Pass it on.
#COP26"
55,2021-11-06 14:54:31+00:00,1456998435073167366,RT @benphillips76: This photo of Tuvalu’s virtual address to the Climate Conference says everything that should need to be said.  #COP26 ht…
56,2021-11-06 14:54:31+00:00,1456998434536402947,RT @CBCQueensPark: No mention of #COP26 in any of Minister Piccini's news releases either. His last release was a statement on Oct. 18 to m…
57,2021-11-06 14:54:30+00:00,1456998433634635776,"RT @PowerShftAfrica: The flurry of announcements at COP26 from the UK  ""are eye candy but the sugar rush they provide are empty calories""…"
58,2021-11-06 14:54:30+00:00,1456998431461937157,@wreid384 @COP26 Don’t you be crossing any picket lines while you’re marching through Glasgow today comrade! ✊😉
59,2021-11-06 14:54:30+00:00,1456998431000510467,"RT @TheEnemyOfSatan: Which the Paris climate agreement conference could not find a solution for,since it has suspended the work of factorie…"
60,2021-11-06 14:54:29+00:00,1456998428207157257,RT @AdamRamsay: The £13 train journey from Edinburgh to Glasgow was the equivalent of 3 day’s salary for Umar. But he has self funded his t…
61,2021-11-06 14:54:29+00:00,1456998426038710275,"RT @RGarnault: This is Joanita, an inspirational climate activist from Uganda who we were able to support coming to #COP26 in #Glasgow thro…"
62,2021-11-06 14:54:29+00:00,1456998425879318532,"RT @regeneration_in: ""As world leaders gather at COP26, we need acknowledge the historical root causes of the climate crisis."" #COP26
https…"
63,2021-11-06 14:54:29+00:00,1456998425870979074,"RT @NayonSorkarBD: #COP26 world Leaders, We want #ClimateAction, #ClimateJustice &amp;  #ClimateCompensation. We don’t want #NoMoreEmptyPromise…"
64,2021-11-06 14:54:29+00:00,1456998425640116235,"RT @somewherein84: This is a spectacular piece of writing by ⁦@murpharoo⁩. Absolutely engaging, she paints the most accurate picture of the…"
65,2021-11-06 14:54:28+00:00,1456998424788848642,"RT @350Europe: Powerful scenes from Glasgow where ~100,000 people are on the streets for #ClimateJustice #COP26 https://t.co/bHhK0Ap8FC"
66,2021-11-06 14:54:28+00:00,1456998423840927746,"RT @wildeoress: #Klimaatmars on the move. 

It's a strong message from @Astro4Earth #COP26 https://t.co/qCxJKqpHr2"
67,2021-11-06 14:54:28+00:00,1456998423501189135,"RT @greg_curious: @AgentP22 Does she fvck take responsibility.
It’s always someone Elsies fault with @ScotGovFM .
#COP26"
68,2021-11-06 14:54:28+00:00,1456998423387852800,"RT @SumakHelena: Honestly, so disappointed at media. 
The Amazonian youth from Brazil and Ecuador lead the entire march today in Glasgow an…"
69,2021-11-06 14:54:28+00:00,1456998422146392073,RT @KitMacleod: Nature-Based Solutions for a Net Zero and Resilient Future: From Science to Action. @TonyJuniper + panel fascinating experi…
70,2021-11-06 14:54:28+00:00,1456998421441630213,"RT @billmaher: .@GretaThunberg may be the conscience of her generation, but she doesn't represent it. Not even close. #COP26 https://t.co/4…"
71,2021-11-06 14:54:27+00:00,1456998420032393220,"RT @Alexa_Kantor: On my way to Cowley 🚍 from Blackbird Leys 🎈

#oxfordshirecop26 #COP26 https://t.co/2qlKBNBkax"
72,2021-11-06 14:54:27+00:00,1456998418962780168,"RT @GMBScotOrg: This is what they mean when they say “People Make Glasgow”.

Our members have pride in their city and in their work, and th…"
73,2021-11-06 14:54:26+00:00,1456998416840421381,"RT @CBD_Climate: Fossil fuels = #ClimateEmergency.

@CenterForBioDiv is here with thousands of people at #COP26 to demand @POTUS and all wo…"
74,2021-11-06 14:54:26+00:00,1456998412872605701,I really hope meaningful agreements are reached …. it’s time to wake up. We can all do better. Even same things add… https://t.co/5t5I5m9x1t
75,2021-11-06 14:54:25+00:00,1456998411874586624,RT @cafodportsmouth: Great to see that students from Farnborough Hill are attending #COP26 @PortsmouthRC  @BishopEgan
76,2021-11-06 14:54:25+00:00,1456998411312381956,"RT @TUMInitiative: #COP26 Build bridges to a carbon neutral future 🚲🚲🚲✅
 
https://t.co/XUiCU4UTMv"
77,2021-11-06 14:54:25+00:00,1456998411299872768,COP26: Supermarkets promise to halve environmental impact by 2030. Halve? By 2030? Bit late isn’t it? What’s stoppi… https://t.co/s6dXcCv4U3
78,2021-11-06 14:54:25+00:00,1456998411014660100,RT @lindajlawrie: Good luck to each and every one you marching today.#COP26 #yesscots #NationInWaiting
79,2021-11-06 14:54:25+00:00,1456998410108620811,"As the world looks to Glasgow, Scotland for the #COP26 Climate Summit, P&amp;G President of Europe, @Loic Tassel, share… https://t.co/eSzyQ7aRP0"
80,2021-11-06 14:54:25+00:00,1456998409987035143,RT @AmyWilson_ICL: Really great to see fellow @climatalk_org colleague @phoebelhanson on Sky News this morning discussing Youth at COP26 👇…
81,2021-11-06 14:54:25+00:00,1456998409286656002,RT @WWF: #Live: Nature’s given its seal of approval to the #climateMarch happening at #COP26 right now https://t.co/N5VCVyPY4S
82,2021-11-06 14:54:24+00:00,1456998408577814535,"RT @KawsachunNews: Bolivia's President Luis Arce inaugurated a wind farm today in Santa Cruz, two days after returning from COP26.

This is…"
83,2021-11-06 14:54:24+00:00,1456998408426868746,RT @afsc_org: The March here in Glasgow is about to friends! Thanks for walking with me on this rainy yet powerful day. I hope you are join…
84,2021-11-06 14:54:24+00:00,1456998406530949131,"RT @CBCQueensPark: If a politician goes to #COP26 but doesn't talk about it, does it make a sound?
Ontario's Environment Minister @DavidPic…"
85,2021-11-06 14:54:24+00:00,1456998406442737668,"RT @PhilstarNews: Jon Bonifacio (@bnfcio) speaks at Friday for Future protest here in Glasgow, says the Philippines is one of the most impa…"
86,2021-11-06 14:54:24+00:00,1456998404979109888,"RT @350: A very important message from our friends in Turkey: Don't let our planet die.

#COP26 #PeopletotheFront #COP26GDA"
87,2021-11-06 14:54:22+00:00,1456998399564206081,"RT @UNDPinPNG: What sets her soul on fire? #Youth 4 #Climate &amp; environment advocate -Vinzealhar Nen @UNDPinPNG
- a passionate voice for #PN…"
88,2021-11-06 14:54:22+00:00,1456998398721093635,"RT @MichaelEMann: Beware of the slippery slope from cynicism to nihilism. It leads to the same place as denialism: inaction.
Which is preci…"
89,2021-11-06 14:54:22+00:00,1456998398624731141,@maarten_dezeeuw @GretaThunberg @COP26_Coalition Together.  ✊💚🌳🇳🇱
90,2021-11-06 14:54:21+00:00,1456998395193794573,We were in Coventry this morning listening to @unitetheunion member @zarahsultana then our political officer… https://t.co/nic5QTp5dv
91,2021-11-06 14:54:21+00:00,1456998394627452933,"RT @SumakHelena: Honestly, so disappointed at media. 
The Amazonian youth from Brazil and Ecuador lead the entire march today in Glasgow an…"
92,2021-11-06 14:54:21+00:00,1456998394371641348,RT @MartynMcL: Strong placard game at the Glasgow climate march #COP26 https://t.co/CO9uzqZW06
93,2021-11-06 14:54:21+00:00,1456998394115751937,"RT @SumakHelena: Honestly, so disappointed at media. 
The Amazonian youth from Brazil and Ecuador lead the entire march today in Glasgow an…"
94,2021-11-06 14:54:21+00:00,1456998393595809797,"RT @SumakHelena: Honestly, so disappointed at media. 
The Amazonian youth from Brazil and Ecuador lead the entire march today in Glasgow an…"
95,2021-11-06 14:54:21+00:00,1456998393188864014,RT @Goldie11Michael: For all the brave souls on the march for independence I wish I could’ve joined you.🏴󠁧󠁢󠁳󠁣󠁴󠁿#YesScots #ANationInWaiting…
96,2021-11-06 14:54:20+00:00,1456998391108472837,"RT @COP26: ""Staying below 1.5 degrees is the only chance we have of avoiding these tipping points and stabilising our world again""

Hear fr…"
97,2021-11-06 14:54:20+00:00,1456998390995333121,"RT @PowerUSAID: I’ll be joining @AnneBeathe_ to renew our Memorandum of Understanding between #Norway and @PowerAfricaUS, and continue our…"
98,2021-11-06 14:54:20+00:00,1456998390022213637,"RT @StAlbansFoE: St Albans, you did us proud, coming out in force to ask for #ClimateAction at #COP26 https://t.co/ckmBd0pnXW"
99,2021-11-06 14:54:20+00:00,1456998389015629826,"Oh no, the dear old Wine Society has joined the Cop26 virtue signallers and is talking about going on a journey and… https://t.co/TW9l32LUwn"
100,2021-11-06 14:54:20+00:00,1456998388889571329,"RT @GreenpeaceUK: Indigenous activists leading the way at the climate justice march in Glasgow.

#COP26 #COP26GDA https://t.co/lHcR1Rnjqd"
101,2021-11-06 14:54:19+00:00,1456998387417591811,"RT @cathmckenna: That's a wrap. So #COP26...
1. Lot of progress since #COP21 but long way to go. Enough new initiatives, do the work!
2. Ne…"
102,2021-11-06 14:54:19+00:00,1456998385425293312,RT @pgreenfielduk: I interviewed Madagascar's environment minister @baomiavotse at #COP26. 1 million people are facing the 1st climate-indu…
103,2021-11-06 14:54:19+00:00,1456998385127510019,RT @LuisaSandkuhler: Thousands of people are on the streets in Glasgow demanding climate justice worldwide! #COP26 #Youth4Climate @GretaThu…
104,2021-11-06 14:54:19+00:00,1456998384934477826,"RT @mohadow: It’s time for a dose of reality in Glasgow, countries need to realise they are not on track and there’s major work to be done…"
105,2021-11-06 14:54:19+00:00,1456998384129163270,"RT @LeoHickman: A *huge* climate march now passing through Glasgow

#COP26 https://t.co/KpdVzY61Ky"
106,2021-11-06 14:54:19+00:00,1456998383671992323,"#COP26. Whatever you think and feel about the world’s most important climate conference, get a dose of… https://t.co/0NfL0WOiCS"
107,2021-11-06 14:54:19+00:00,1456998383659409409,"RT @gastivists: We introduce you to some of the people who got their visas refused for #COP26
 
There can be no meaningful #COP26 when peop…"
108,2021-11-06 14:54:18+00:00,1456998383353163778,"RT @Canopyplanet: When we protect Ancient and Endangered Forests, we're also safeguarding the species who call primary forests home. By fin…"
109,2021-11-06 14:54:17+00:00,1456998379146334212,"RT @wikileaks: Julian Assange revealed plans to 'carve up the Arctic', for which he is now being prosecuted #COP26 @BBCNewsnight #FreeAssan…"
110,2021-11-06 14:54:17+00:00,1456998378760454144,RT @benphillips76: This photo of Tuvalu’s virtual address to the Climate Conference says everything that should need to be said.  #COP26 ht…
111,2021-11-06 14:54:17+00:00,1456998378429194240,"RT @ClarenceHouse: Today at #COP26 The Prince of Wales met Brazilian representatives committed to net zero.

During the meeting they launch…"
112,2021-11-06 14:54:17+00:00,1456998378416611330,"RT @350Europe: Powerful scenes from Glasgow where ~100,000 people are on the streets for #ClimateJustice #COP26 https://t.co/bHhK0Ap8FC"
113,2021-11-06 14:54:17+00:00,1456998378173341698,RT @CafodAB: The climate crisis is a matter of life &amp; death for people in the communities @CAFOD works with.They have contributed least to…
114,2021-11-06 14:54:17+00:00,1456998378106236931,"RT @After_Pandemic: Calling all #football fans! 

Our nation’s favourite sport has a massive carbon footprint. How can we make the game gre…"
115,2021-11-06 14:54:17+00:00,1456998376797577217,Monitoring the Lungs of the World from Space – Carbon storage in the For... #COP26 https://t.co/jhxta6pCw3 via… https://t.co/lu6AMbz06o
116,2021-11-06 14:54:17+00:00,1456998376369709058,RT @ScientistRebel1: Scientist Rebellion still hold the George V bridge in Glasgow in protest of the failures of @COP26! Activists have bee…
117,2021-11-06 14:54:17+00:00,1456998376302596101,RT @RhonaMcCord: #COP26 Dublin thousands marching in Dublin this afternoon demanding real action on climate change https://t.co/JpkIRfga4z
118,2021-11-06 14:54:17+00:00,1456998376080293888,RT @mssinenomine: The next line in my speech is: But first I need you to reassure me that the plan isn’t in fact for us to die in order to…
119,2021-11-06 14:54:17+00:00,1456998375363162121,@nadhimzahawi @COP26 We've been teaching this for years and years.  With just 100 companies being responsible for o… https://t.co/8a9qGWL80S
120,2021-11-06 14:54:16+00:00,1456998374259965953,"RT @FoluRimpact: As the world’s largest knowledge-led platform on integrated land use, @GlobalLF can’t think of a better program to support…"
121,2021-11-06 14:54:16+00:00,1456998373974810628,RT @WWF: #Live: Nature’s given its seal of approval to the #climateMarch happening at #COP26 right now https://t.co/N5VCVyPY4S
122,2021-11-06 14:54:16+00:00,1456998372825616385,RT @RachelParkinso2: Good thing about having the #ClimateAction march in the rain is that you get to march under a rainbow! @YCCNetwork @ma…
123,2021-11-06 14:54:16+00:00,1456998372775182337,RT @WWF: #Live: Nature’s given its seal of approval to the #climateMarch happening at #COP26 right now https://t.co/N5VCVyPY4S
124,2021-11-06 14:54:16+00:00,1456998371651211269,"RT @SumakHelena: Honestly, so disappointed at media. 
The Amazonian youth from Brazil and Ecuador lead the entire march today in Glasgow an…"
125,2021-11-06 14:54:15+00:00,1456998370858373121,"Police trotting up St Vincent street and March stopped 
What’s going on #Cop26 Glasgow protest"
126,2021-11-06 14:54:15+00:00,1456998370791284736,"RT @PeterBleksley: Dear @BorisJohnson, don't lecture kids about bunking off school to protest at COP26. In fact don't lecture anyone about…"
127,2021-11-06 14:54:15+00:00,1456998369566486528,"RT @SumakHelena: Honestly, so disappointed at media. 
The Amazonian youth from Brazil and Ecuador lead the entire march today in Glasgow an…"
128,2021-11-06 14:54:15+00:00,1456998367511433216,"For me the biggest learning from #COP26 is the spectacular gulf between politicians &amp; policy makers &amp; real people,… https://t.co/ZqVjqCAMMN"
129,2021-11-06 14:54:15+00:00,1456998367364485125,"RT @parents4futureG: It may have been his toughest meeting yet. A delegation of mothers from all over the world, met the #Cop26 president,…"
130,2021-11-06 14:54:15+00:00,1456998367305797635,RT @LBS38810: Well done this man 🏴󠁧󠁢󠁳󠁣󠁴󠁿 @SkyNews #COP26 #YesScots #ClimateAction https://t.co/KChSCSHgzw
131,2021-11-06 14:54:15+00:00,1456998367070928905,"RT @Infante_Fran: Who you gonna call? Greenwash busters from Bristol, naturally… #COP26 @SkyNews https://t.co/EgcA8lpDSM"
132,2021-11-06 14:54:15+00:00,1456998366731292673,"RT @GreenpeaceUK: Indigenous activists leading the way at the climate justice march in Glasgow.

#COP26 #COP26GDA https://t.co/lHcR1Rnjqd"
133,2021-11-06 14:54:14+00:00,1456998365716258820,RT @janderson_news: First @DaftLimmy placard of the day… #COP26 #GlobalDayofAction #Glasgow https://t.co/TPReelD2ng
134,2021-11-06 14:54:14+00:00,1456998365527412739,"RT @TunWellsFoE: Some images of our Global Day of Action! 

Stalls, speakers and panel discussions. 

We’re still here so pop along to 3 Wa…"
135,2021-11-06 14:54:14+00:00,1456998365523283970,RT @uk_sf_writer: It's about time the EU - and most of the British media - understands that there is no logical justification for the impos…
136,2021-11-06 14:54:14+00:00,1456998365498167296,"RT @ScarlettOWest: ‘We’re united across borders today, making our mark on the ground at school strikes &amp; at the decision-making table at th…"
137,2021-11-06 14:54:14+00:00,1456998364290060298,RT @peta: The detrimental impact that raising animals for food has on our planet MUST be addressed if we are to tackle the worst impacts of…
138,2021-11-06 14:54:14+00:00,1456998363220660228,"RT @PeterBleksley: Dear @BorisJohnson, don't lecture kids about bunking off school to protest at COP26. In fact don't lecture anyone about…"
139,2021-11-06 14:54:14+00:00,1456998362700517378,"RT @GreenpeaceUK: Indigenous activists leading the way at the climate justice march in Glasgow.

#COP26 #COP26GDA https://t.co/lHcR1Rnjqd"
140,2021-11-06 14:54:14+00:00,1456998362583085059,RT @DefendAssange: As well as revealing war crimes and government abuses Julian Assange also revealed deliberate spying on and undermining…
141,2021-11-06 14:54:13+00:00,1456998360175550469,"RT @GLOBE_intl: ""This COP wants to send a signal to the world that we want to put fossil fuels out of our trajectory of development.""

@AGN…"
142,2021-11-06 14:54:13+00:00,1456998359890341896,RT @NicABR: PM Bárður á Steig Nielsen going on about #Sustainability &amp; growing for #nature at #COP26  while his Country #FaroeIslands decim…
143,2021-11-06 14:54:13+00:00,1456998359697432580,RT @scholasticuk: Discover secrets about the world's most at-risk animals in this gorgeously illustrated collection by @kimberlie1967. Plus…
144,2021-11-06 14:54:12+00:00,1456998358250409994,absolutely fab @topbananaantiques #christmas #COP26 #antiquesaregreen #dogsoftwitter https://t.co/t4jUUPAmTx
145,2021-11-06 14:54:12+00:00,1456998357239488519,"RT @PeterBleksley: Dear @BorisJohnson, don't lecture kids about bunking off school to protest at COP26. In fact don't lecture anyone about…"
146,2021-11-06 14:54:12+00:00,1456998357017186308,"RT @UNDP: According to our latest research, for every dollar pledged to tackle the #ClimateCrisis for the world’s poor, US$4 is spent on fo…"
147,2021-11-06 14:54:12+00:00,1456998356895547397,"RT @CANEurope: From the streets of Glasgow to your feed!
#ClimateMarch is walking through the rain and wind with heads up and voices loud t…"
148,2021-11-06 14:54:12+00:00,1456998356413083648,"RT @friendship_ngo: Today, in the Bangladesh Pavilion at #COP26, Bangladesh officially released its new National Strategy on Internal Displ…"
149,2021-11-06 14:54:12+00:00,1456998356010643462,"RT @GreenpeaceUK: Indigenous activists leading the way at the climate justice march in Glasgow.

#COP26 #COP26GDA https://t.co/lHcR1Rnjqd"
150,2021-11-06 14:54:12+00:00,1456998355343708165,"RT @SumakHelena: Honestly, so disappointed at media. 
The Amazonian youth from Brazil and Ecuador lead the entire march today in Glasgow an…"
151,2021-11-06 14:54:12+00:00,1456998355201036298,"To state the obvious, the principle problem to solving #ClimateEmergency is political 

Question: will governments… https://t.co/Dt5Sd3Ii3g"
152,2021-11-06 14:54:12+00:00,1456998355163402253,"RT @PaolaQP1231: Hey, @PierrePoilievre - Canadians have a right to know how much #COP26 cost them.

@JustinTrudeau had the largest entourag…"
153,2021-11-06 14:54:12+00:00,1456998354660073481,"RT @COP26_Coalition: 🔥🔥 OVER 100,000 PEOPLE TAKE TO THE STREETS IN GLASGOW TO DEMAND CLIMATE JUSTICE.

The era of injustice is over. We nee…"
154,2021-11-06 14:54:11+00:00,1456998353753890820,"RT @NH_India: #Swedish climate activist #GretaThunberg described the #UNClimateChangeSummit as a ""two-week-long celebration of business as…"
155,2021-11-06 14:54:11+00:00,1456998350474076162,"RT @hurryupharry: Popped over to COP26 #GlobalDayofAction demonstration in London today.

Not much talk about the environment though lots a…"
156,2021-11-06 14:54:10+00:00,1456998347944783881,"RT @SumakHelena: Honestly, so disappointed at media. 
The Amazonian youth from Brazil and Ecuador lead the entire march today in Glasgow an…"
157,2021-11-06 14:54:10+00:00,1456998347680751617,"RT @GreenpeaceUK: Indigenous activists leading the way at the climate justice march in Glasgow.

#COP26 #COP26GDA https://t.co/lHcR1Rnjqd"
158,2021-11-06 14:54:10+00:00,1456998346585870340,TENS OF THOUSANDS PROTEST AT COP26. https://t.co/CeUYKYjgPL
